"","Site","Year","DevOpenSpace.1km","DevLowIntensity.1km","DeciduousForest.1km","EvergreenForest.1km","MixedForest.1km","Scrub.1km","GrasslandHerb.1km","WoodyWetlands.1km","EmergHerbWetlands.1km","DevMedIntensity.1km","BarrenLand.1km","OpenWater.1km","CultivCrops.1km","DevHighIntensity.1km","PastureHay.1km","TotalPixels.1km","DevOpenSpace.1km.pct","DevLowIntensity.1km.pct","DeciduousForest.1km.pct","EvergreenForest.1km.pct","MixedForest.1km.pct","Scrub.1km.pct","GrasslandHerb.1km.pct","WoodyWetlands.1km.pct","EmergHerbWetlands.1km.pct","DevMedIntensity.1km.pct","BarrenLand.1km.pct","OpenWater.1km.pct","CultivCrops.1km.pct","DevHighIntensity.1km.pct","PastureHay.1km.pct","OpenWater.5km","DevOpenSpace.5km","DevLowIntensity.5km","DevMedIntensity.5km","DevHighIntensity.5km","BarrenLand.5km","DeciduousForest.5km","EvergreenForest.5km","MixedForest.5km","Scrub.5km","GrasslandHerb.5km","PastureHay.5km","WoodyWetlands.5km","EmergHerbWetlands.5km","CultivCrops.5km","PerennialIceSnow.5km","TotalPixels.5km","OpenWater.5km.pct","DevOpenSpace.5km.pct","DevLowIntensity.5km.pct","DevMedIntensity.5km.pct","DevHighIntensity.5km.pct","BarrenLand.5km.pct","DeciduousForest.5km.pct","EvergreenForest.5km.pct","MixedForest.5km.pct","Scrub.5km.pct","GrasslandHerb.5km.pct","PastureHay.5km.pct","WoodyWetlands.5km.pct","EmergHerbWetlands.5km.pct","CultivCrops.5km.pct","PerennialIceSnow.5km.pct"
"540","TBCG",2009,313,109,0,3058,0,11,0,0,0,3,0,0,0,0,0,3494,0.089582140812822,0.0311963365769891,0,0.875214653692044,0,0.00314825414997138,0,0,0,0.000858614768174013,0,0,0,0,0,0,4545,938,30,0,857,0,74410,0,5116,508,35,165,625,0,0,87229,0,0.0521042313909365,0.0107533045202857,0.000343922319412122,0,0.00982471425787296,0,0.8530419929152,0,0.0586502195370806,0.0058237512753786,0.000401242705980809,0.00189157275676667,0.00716504832108588,0,0
"541","AMC",2009,72,303,5,524,0,2490,6,80,0,10,0,0,0,0,0,3490,0.0206303724928367,0.0868194842406877,0.00143266475644699,0.150143266475645,0,0.713467048710602,0.00171919770773639,0.0229226361031519,0,0.00286532951289398,0,0,0,0,0,0,1082,4808,138,0,0,97,6418,0,72979,834,263,617,10,0,0,87246,0,0.012401714691791,0.055108543658162,0.00158173440616189,0,0,0.00111179882172249,0.0735621117300507,0,0.836473878458611,0.0095591774981088,0.00301446484652592,0.00707195745363684,0.000114618435229122,0,0
"542","MCL",2009,165,23,0,3225,0,52,5,22,0,1,0,0,0,0,0,3493,0.0472373318064701,0.0065845977669625,0,0.923275121671915,0,0.0148869166905239,0.00143143429716576,0.00629831090752934,0,0.000286286859433152,0,0,0,0,0,0,4868,360,4,0,0,34,77783,0,1467,1889,12,800,26,0,0,87243,0,0.0557981729193173,0.00412640555689282,4.58489506321424e-05,0,0,0.00038971608037321,0.891567231754983,0,0.0168151026443382,0.0216521669360293,0.000137546851896427,0.00916979012642848,0.000298018179108926,0,0
"543","517PSC038",2009,162,57,0,2907,0,128,0,0,0,0,0,233,0,0,0,3487,0.0464582735876111,0.016346429595641,0,0.833667909377689,0,0.0367077717235446,0,0,0,0,0,0.0668196157155148,0,0,0,4149,2521,735,21,0,63,0,71492,0,7433,11,0,646,184,0,0,87255,0.0475502836513667,0.0288923270872729,0.00842358604091456,0.000240673886883273,0,0.00072202166064982,0,0.819345596240903,0,0.0851870952953985,0.000126067274081715,0,0.00740358718698069,0.00210876167554868,0,0
"544","517PLC130",2009,32,6,0,3351,0,100,0,0,0,0,0,0,0,0,0,3489,0.00917168243049584,0.00171969045571797,0,0.960447119518487,0,0.0286615075952995,0,0,0,0,0,0,0,0,0,0,1675,480,79,0,23,735,80107,0,4078,53,0,0,0,0,0,87230,0,0.0192021093660438,0.00550269402728419,0.000905651725323856,0,0.000263670755474034,0.00842600022927892,0.918342313424281,0,0.0467499713401353,0.000607589132179296,0,0,0,0,0
"545","517LCCAYB",2009,76,6,0,3131,0,237,0,34,0,0,0,0,0,0,0,3484,0.0218140068886338,0.00172215843857635,0,0.898679678530425,0,0.0680252583237658,0,0.00975889781859931,0,0,0,0,0,0,0,6,2729,775,6,0,41,8,78513,0,3778,11,0,1201,192,0,0,87260,6.8760027504011e-05,0.031274352509741,0.00888150355260142,6.8760027504011e-05,0,0.000469860187944075,9.16800366720147e-05,0.899759339903736,0,0.0432958973183589,0.00012606005042402,0,0.0137634655053862,0.00220032088012835,0,0
"546","517STC294",2009,221,45,0,3086,0,72,70,0,0,0,0,0,0,0,0,3494,0.0632512879221523,0.0128792215226102,0,0.883228391528334,0,0.0206067544361763,0.020034344590727,0,0,0,0,0,0,0,0,2119,4354,300,4,0,228,1,75584,0,3184,1451,0,17,0,0,0,87242,0.024288760000917,0.0499071548107563,0.00343871071273011,4.58494761697348e-05,0,0.00261342014167488,1.14623690424337e-05,0.866371701703308,0,0.0364961830311089,0.0166318974805713,0,0.000194860273721373,0,0,0
"547","514SSC190",2009,34,2,0,64,0,3373,19,0,0,0,0,0,0,0,0,3492,0.00973654066437572,0.000572737686139748,0,0.0183276059564719,0,0.965922107674685,0.00544100801832761,0,0,0,0,0,0,0,0,154,3190,634,8,0,1,16,29470,0,52997,741,0,29,0,0,0,87240,0.00176524530032095,0.0365657955066483,0.0072673085740486,9.17010545621275e-05,0,1.14626318202659e-05,0.000183402109124255,0.337803759743237,0,0.607485098578634,0.00849381017881706,0,0.000332416322787712,0,0,0
"548","507RCABRS",2009,160,0,0,2124,0,293,908,0,0,0,0,0,0,0,0,3485,0.0459110473457676,0,0,0.609469153515065,0,0.0840746054519369,0.260545193687231,0,0,0,0,0,0,0,0,65,3918,492,0,0,0,0,67105,0,4743,9604,175,735,409,0,0,87246,0.000745019828989295,0.0449075029227701,0.00563922701327281,0,0,0,0,0.769147009605025,0,0.0543635238291727,0.110079545194049,0.00200582261650964,0.00842445498934049,0.0046878940008711,0,0
"549","507DCABSF",2009,160,9,0,3084,0,3,237,0,0,0,0,0,0,0,0,3493,0.0458058975093043,0.00257658173489837,0,0.882908674491841,0,0.000858860578299456,0.067849985685657,0,0,0,0,0,0,0,0,58,3960,1605,16,0,0,0,66863,0,4105,9477,175,623,355,0,0,87237,0.000664855508557149,0.0453935829980398,0.0183981567454177,0.000183408416153696,0,0,0,0.766452308080287,0,0.0470557217694327,0.108635097493036,0.00200602955168105,0.00714146520398455,0.00406937423341014,0,0
"550","507DCBLLB",2009,154,17,0,2849,0,328,4,36,55,0,0,0,0,0,47,3490,0.0441260744985673,0.00487106017191977,0,0.816332378223496,0,0.0939828080229226,0.00114613180515759,0.0103151862464183,0.0157593123209169,0,0,0,0,0,0.0134670487106017,88,3653,657,3,0,0,4,65124,0,10760,5761,177,624,383,0,0,87234,0.00100878097989316,0.0418758740857922,0.00753146708852053,3.43902606781759e-05,0,0,4.58536809042346e-05,0.746543778801843,0,0.123346401632391,0.0660407639223239,0.00202902538001238,0.0071531742210606,0.00439048994658046,0,0
"551","507RCBLPF",2009,131,22,0,1458,0,1325,554,0,0,0,0,1,0,0,0,3491,0.0375250644514466,0.00630191922085362,0,0.41764537381839,0,0.379547407619593,0.158693784016041,0,0,0,0,0.000286450873675165,0,0,0,94,3866,614,47,2,0,231,55134,0,19024,8053,92,65,15,0,0,87237,0.00107752444490297,0.0443160585531369,0.00703829796989809,0.000538762222451483,2.2926052019212e-05,0,0.00264795900821899,0.632002476013618,0,0.218072606806745,0.0923117484553573,0.00105459839288375,0.000745096690624391,0.00017194539014409,0,0
"552","507SPISFD",2009,130,21,0,2799,0,37,500,0,0,0,0,0,0,0,0,3487,0.037281330656725,0.00602236879839404,0,0.802695726985948,0,0.0106108402638371,0.143389733295096,0,0,0,0,0,0,0,0,11,4033,1920,17,0,0,0,67153,0,3330,9746,154,558,314,0,0,87236,0.000126094731532853,0.0462309138429089,0.022009262231189,0.000194873676005319,0,0,0,0.769785409693246,0,0.0381723141822184,0.111719932138108,0.00176532624145995,0.00639644183593929,0.00359943142739236,0,0
"553","507BTC269",2009,100,83,0,2786,0,349,114,7,48,5,0,0,0,0,0,3492,0.0286368843069874,0.0237686139747995,0,0.797823596792669,0,0.099942726231386,0.0326460481099656,0.00200458190148912,0.013745704467354,0.00143184421534937,0,0,0,0,0,5,4095,1650,93,0,0,0,58599,0,3068,2489,2,1705,3190,0,0,74896,6.67592394787439e-05,0.0546758171330912,0.0220305490279855,0.00124172185430464,0,0,0,0.782404934842982,0,0.0409634693441572,0.0332327494125187,2.67036957914975e-05,0.0227649006622517,0.0425923947874386,0,0
"554","507SPION1",2009,123,5,0,2455,0,32,822,55,0,0,0,0,0,0,0,3492,0.0352233676975945,0.00143184421534937,0,0.703035509736541,0,0.00916380297823597,0.235395189003436,0.0157502863688431,0,0,0,0,0,0,0,58,4455,458,3,0,0,0,64812,0,3194,12877,175,778,427,0,0,87237,0.000664855508557149,0.0510677808727948,0.00525006591239956,3.4389078028818e-05,0,0,0,0.742941641734585,0,0.0366129050746816,0.147609385925697,0.00200602955168105,0.00891823423547348,0.00489471210610177,0,0
"555","507SHA003",2009,237,30,31,1846,0,1166,166,0,0,0,0,10,0,0,2,3488,0.067947247706422,0.00860091743119266,0.00888761467889908,0.529243119266055,0,0.334288990825688,0.0475917431192661,0,0,0,0,0.00286697247706422,0,0,0.000573394495412844,62,3639,644,49,2,0,189,44660,1,28368,9355,109,153,10,0,0,87241,0.000710675026650313,0.0417120390642015,0.00738185027681939,0.000561662521062345,2.29250008596875e-05,0,0.00216641258124047,0.511915269196823,1.14625004298438e-05,0.325168212193808,0.107231691521188,0.00124941254685297,0.0017537625657661,0.000114625004298438,0,0
"556","507SHA007",2009,168,138,1,694,0,1521,936,0,0,32,0,1,0,1,0,3492,0.0481099656357388,0.0395189003436426,0.000286368843069874,0.198739977090493,0,0.435567010309278,0.268041237113402,0,0,0.00916380297823597,0,0.000286368843069874,0,0.000286368843069874,0,58,3304,592,49,2,0,286,23817,14,45378,13325,109,272,23,0,0,87229,0.00066491648419677,0.0378773114445884,0.00678673376973254,0.000561739788373133,2.29281546274748e-05,0,0.0032787261117289,0.273039929381284,0.000160497082392324,0.520216900342776,0.152758830205551,0.00124958442719738,0.00311822902933657,0.00026367377821596,0,0
"557","507SHA010",2009,263,190,0,2620,0,2,417,0,0,0,0,0,0,0,0,3492,0.0753150057273769,0.0544100801832761,0,0.75028636884307,0,0.000572737686139748,0.119415807560137,0,0,0,0,0,0,0,0,46,4197,1789,13,0,26,0,72086,0,2495,6502,0,31,38,0,0,87223,0.000527383832246082,0.0481180422594958,0.0205106451280052,0.00014904325693911,0,0.00029808651387822,0,0.826456324593284,0,0.0286048404663907,0.0745445582013918,0,0.000355410843470186,0.000435664904898937,0,0
"558","507SHA011",2009,137,3,2,524,0,2556,267,1,0,0,0,0,0,0,0,3490,0.0392550143266476,0.000859598853868195,0.000573065902578797,0.150143266475645,0,0.732378223495702,0.0765042979942693,0.000286532951289398,0,0,0,0,0,0,0,23,2916,531,50,2,0,646,16264,18,51142,14131,107,536,24,0,0,86390,0.000266234517884014,0.0337539067021646,0.00614654473897442,0.000578770691052205,2.31508276420882e-05,0,0.00747771732839449,0.188262530385461,0.000208357448778794,0.591989813635837,0.163572172705174,0.00123856927885172,0.00620442180807964,0.000277809931705058,0,0
"559","507SHA034",2009,36,0,0,3109,0,325,21,0,0,0,0,0,0,0,0,3491,0.0103122314523059,0,0,0.890575766256087,0,0.0930965339444285,0.00601546834717846,0,0,0,0,0,0,0,0,64,3488,639,30,1,0,214,51266,0,14986,6142,75,114,15,0,0,77034,0.000830801983539736,0.0452787081029156,0.00829503855440455,0.000389438429784251,1.29812809928084e-05,0,0.00277799413246099,0.665498351377314,0,0.194537476958226,0.079731027857829,0.000973596074460628,0.00147986603318015,0.000194719214892126,0,0
"560","507SHA037",2009,144,0,0,2779,0,3,554,9,0,0,0,0,0,0,0,3489,0.0412725709372313,0,0,0.796503296073373,0,0.000859845227858985,0.158784752077959,0.00257953568357696,0,0,0,0,0,0,0,6,4642,1319,8,0,0,0,65705,0,1614,13691,11,214,39,0,0,87249,6.8768696489358e-05,0.0532040481839333,0.0151176517782439,9.16915953191441e-05,0,0,0,0.753074533805545,0,0.0184987793556373,0.1569187039393,0.000126075943563823,0.0024527501747871,0.000446996527180827,0,0
"561","507SHA053",2009,18,2,0,332,1,2874,263,0,0,0,0,0,0,0,0,3490,0.00515759312320917,0.000573065902578797,0,0.0951289398280802,0.000286532951289398,0.823495702005731,0.0753581661891117,0,0,0,0,0,0,0,0,28,1888,279,10,0,0,55,16133,23,52871,15088,22,206,10,0,0,86613,0.000323277106208075,0.0217981134471731,0.00322122545114475,0.000115456109360027,0,0,0.000635008601480147,0.186265341230531,0.000265549051528062,0.610427995797398,0.174200177802408,0.000254003440592059,0.00237839585281655,0.000115456109360027,0,0
"562","507SHA201",2009,150,24,0,1546,0,1402,365,0,0,0,0,1,0,0,0,3488,0.0430045871559633,0.00688073394495413,0,0.443233944954128,0,0.401949541284404,0.104644495412844,0,0,0,0,0.000286697247706422,0,0,0,94,3885,607,47,2,0,227,54861,0,19298,8058,92,65,18,0,0,87254,0.00107731450707131,0.0445251793614046,0.00695670112544984,0.000538657253535654,2.29215852568364e-05,0,0.00260159992665093,0.62875054438765,0,0.221170376143214,0.0923510669997937,0.00105439292181447,0.000744951520847182,0.000206294267311527,0,0
"563","534SED001",2009,128,15,0,3341,0,9,0,0,0,0,0,0,0,0,0,3493,0.0366447180074435,0.00429430289149728,0,0.956484397366161,0,0.00257658173489837,0,0,0,0,0,0,0,0,0,0,381,107,0,0,1419,56,65679,0,19001,290,0,310,0,0,0,87243,0,0.00436711254771156,0.00122645942940981,0,0,0.0162649152367525,0.000641885308849994,0.75282830714212,0,0.217793977740334,0.00332404892083032,0,0.00355329367399104,0,0,0
"564","534ARC279",2009,160,20,1,3256,0,46,7,0,0,0,0,0,0,0,0,3490,0.0458452722063037,0.00573065902578797,0.000286532951289398,0.932951289398281,0,0.0131805157593123,0.00200573065902579,0,0,0,0,0,0,0,0,0,372,101,0,0,1308,49,65483,0,19339,257,0,332,0,0,0,87241,0,0.00426405015990188,0.00115771254341422,0,0,0.0149929505622356,0.000561662521062345,0.750598915647459,0,0.221673295812749,0.00294586261046985,0,0.00380555014270813,0,0,0
"565","534SPC227",2009,11,7,0,2088,0,1306,81,0,0,0,0,0,0,0,0,3493,0.00314915545376467,0.00200400801603206,0,0.597766962496421,0,0.373890638419697,0.0231892356140853,0,0,0,0,0,0,0,0,0,1007,296,10,0,0,1,53837,0,25289,6685,0,116,0,0,0,87241,0,0.0115427379328527,0.00339290012723375,0.000114625004298438,0,0,1.14625004298438e-05,0.617106635641499,0,0.289875173370319,0.0766268153735056,0,0.00132965004986188,0,0,0
"566","534STN075",2009,58,61,0,2834,0,541,0,0,0,0,0,0,0,0,0,3494,0.0165998855180309,0.0174585002862049,0,0.811104751001717,0,0.154836863194047,0,0,0,0,0,0,0,0,0,86,371,225,0,0,1708,41,60761,0,23365,3,0,619,63,0,0,87242,0.000985763737649297,0.0042525389147429,0.00257903303454758,0,0,0.0195777263244767,0.000469957130739781,0.696465005387313,0,0.267818252676463,3.43871071273011e-05,0,0.00709520643726645,0.000722129249673322,0,0
"567","520BCBHRB",2009,78,110,33,140,3,570,2415,115,0,1,13,8,3,0,2,3491,0.0223431681466628,0.0315095961042681,0.00945287883128043,0.0401031223145231,0.000859352621025494,0.163276997994844,0.691778859925523,0.0329418504726439,0,0.000286450873675165,0.00372386135777714,0.00229160698940132,0.000859352621025494,0,0.000572901747350329,27,2442,2064,67,4,168,900,5189,39,18565,55734,8,1662,273,100,0,87242,0.00030948396414571,0.0279911052016231,0.0236583297035831,0.000767978725843057,4.58494761697348e-05,0.00192567799912886,0.0103161321381903,0.0594782329611884,0.000447032392654914,0.212798881272781,0.638843676210999,9.16989523394695e-05,0.0190504573485248,0.0031292267485844,0.00114623690424337,0
"568","521BTC303",2009,48,31,0,3321,0,57,22,12,2,0,0,0,0,0,0,3493,0.0137417692527913,0.00887489264242771,0,0.950758660177498,0,0.0163183509876897,0.00629831090752934,0.00343544231319782,0.000572573718866304,0,0,0,0,0,0,104,3244,713,14,0,0,456,78449,0,2495,850,0,770,139,0,0,87234,0.0011921957035101,0.0371873352133342,0.00817341862117982,0.000160487883164821,0,0,0.00522731962308274,0.899293853314075,0,0.0286012334640163,0.00974390719214985,0,0.00882683357406516,0.00159341541142215,0,0
"569","521BTCLBC",2009,153,96,53,1615,0,1517,25,21,0,8,0,0,0,0,0,3488,0.0438646788990826,0.0275229357798165,0.0151949541284404,0.463016055045872,0,0.434919724770642,0.00716743119266055,0.00602064220183486,0,0.00229357798165138,0,0,0,0,0,2,5183,3547,679,96,2,2434,43758,56,24795,6349,2,329,0,1,0,87233,2.29271032751367e-05,0.0594155881375168,0.0406612176584549,0.00778375156190891,0.00110050095720656,2.29271032751367e-05,0.0279022846858414,0.501622092556716,0.000641958891703828,0.284238762853507,0.0727820893469215,2.29271032751367e-05,0.00377150848875999,0,1.14635516375684e-05,0
"570","521PS0161",2009,198,11,0,3228,0,54,0,0,0,0,0,0,0,0,0,3491,0.0567172729876826,0.00315095961042681,0,0.924663420223432,0,0.0154683471784589,0,0,0,0,0,0,0,0,0,108,3900,636,30,0,1,74,74921,0,5412,2156,0,12,0,0,0,87250,0.0012378223495702,0.0446991404011461,0.00728939828080229,0.000343839541547278,0,1.14613180515759e-05,0.000848137535816619,0.85869340974212,0,0.0620286532951289,0.0247106017191977,0,0.000137535816618911,0,0,0
"571","532SPC282",2009,95,12,0,2717,0,511,149,0,0,0,0,0,0,0,0,3484,0.0272675086107922,0.0034443168771527,0,0.779850746268657,0,0.146670493685419,0.0427669345579793,0,0,0,0,0,0,0,0,1503,2303,653,69,2,10,107,72952,0,7285,2283,0,83,0,0,0,87250,0.0172263610315186,0.0263954154727794,0.00748424068767908,0.000790830945558739,2.29226361031519e-05,0.000114613180515759,0.00122636103151862,0.836126074498567,0,0.0834957020057307,0.0261661891117478,0,0.000951289398280802,0,0,0
"572","532CRM206",2009,299,69,0,3104,0,21,0,0,0,0,0,0,0,0,0,3493,0.0855997709705125,0.0197537933008875,0,0.888634411680504,0,0.00601202404809619,0,0,0,0,0,0,0,0,0,0,3502,871,15,0,0,0,76236,0,6191,408,0,24,0,0,0,87247,0,0.0401389159512648,0.00998315128313867,0.000171925682258416,0,0,0,0.873795087510172,0,0.0709594599241235,0.00467637855742891,0,0.000275081091613465,0,0,0
"573","532CPC238",2009,154,35,0,3109,0,172,19,0,0,0,0,0,0,0,0,3489,0.0441387216967613,0.0100315276583548,0,0.891086271137862,0,0.0492977930639152,0.00544568644310691,0,0,0,0,0,0,0,0,0,2908,614,3,0,0,0,76683,0,5462,1560,0,12,0,0,0,87242,0,0.0333325691753972,0.00703789459205429,3.43871071273011e-05,0,0,0,0.878968845280943,0,0.0626074597097728,0.0178812957061966,0,0.000137548428509204,0,0,0
"574","514PCAPC2",2009,226,53,0,2287,0,254,669,0,0,0,0,0,0,0,0,3489,0.0647750071653769,0.0151905990255087,0,0.6554886787045,0,0.0728002292920608,0.191745485812554,0,0,0,0,0,0,0,0,0,2726,633,60,0,0,101,69192,0,7268,6614,0,568,77,0,0,87239,0,0.031247492520547,0.00725592911427229,0.000687765792822018,0,0,0.00115773908458373,0.793131512282351,0,0.0833113630371737,0.0758147158954137,0,0.00651084950538177,0.000882632767454923,0,0
"575","518RCNAPC",2009,72,14,0,3181,0,210,17,0,0,0,0,0,0,0,0,3494,0.0206067544361763,0.00400686891814539,0,0.910417859187178,0,0.0601030337721809,0.0048654836863194,0,0,0,0,0,0,0,0,137,1856,148,2,0,159,0,68050,0,5077,321,0,3333,297,0,0,79380,0.00172587553539934,0.0233812043335853,0.0018644494834971,2.51952632905014e-05,0,0.00200302343159486,0,0.85726883345931,0,0.0639581758629378,0.00404383975812547,0,0.0419879062736206,0.00374149659863946,0,0
"576","518CPCRCR",2009,57,149,0,1249,0,1464,383,31,0,18,3,134,0,0,0,3488,0.0163417431192661,0.0427178899082569,0,0.358084862385321,0,0.419724770642202,0.10980504587156,0.00888761467889908,0,0.0051605504587156,0.000860091743119266,0.0384174311926605,0,0,0,421,450,895,109,0,67,36,28514,0,47641,8860,0,236,10,0,0,87239,0.00482582331296782,0.00515824344616513,0.0102591730762618,0.00124944119029333,0,0.00076800513531792,0.000412659475693211,0.32684923027545,0,0.546097502263896,0.101560082073385,0,0.00270521211843327,0.000114627632137003,0,0
"577","518CCCACN",2009,306,152,3,1342,0,128,1380,4,0,2,0,168,0,0,0,3485,0.0878048780487805,0.0436154949784792,0.000860832137733142,0.385078909612626,0,0.0367288378766141,0.395982783357245,0.00114777618364419,0,0.000573888091822095,0,0.048206599713056,0,0,0,1164,1579,774,23,0,100,26,14027,0,4536,64924,0,72,29,0,0,87254,0.0133403626194788,0.0180965915602723,0.00887065349439567,0.000263598230453618,0,0.00114607926284182,0.000297980608338873,0.160760538198822,0,0.0519861553625049,0.744080500607422,0,0.000825177069246109,0.000332362986224127,0,0
"578","518FC1350",2009,222,6,0,3108,0,145,6,0,0,0,0,0,0,0,0,3487,0.0636650415830226,0.00172067679954115,0,0.891310582162317,0,0.0415830226555779,0.00172067679954115,0,0,0,0,0,0,0,0,2762,4375,863,11,0,36,0,73363,0,4102,1535,0,192,0,0,0,87239,0.0316601519962402,0.0501495890599388,0.00989236465342335,0.000126090395350703,0,0.000412659475693211,0,0.840942697646695,0,0.0470202547025986,0.01759534153303,0,0.00220085053703046,0,0,0
"579","518YLCAFR",2009,71,136,0,2090,0,1112,41,5,0,15,0,21,0,0,0,3491,0.0203380120309367,0.0389573188198224,0,0.598682325981094,0,0.318533371526783,0.0117444858206818,0.00143225436837582,0,0.00429676310512747,0,0.00601546834717846,0,0,0,409,577,1068,123,0,43,56,33134,0,48034,3697,0,93,0,0,0,87234,0.00468853887245799,0.00661439347043584,0.0122429328014306,0.00141000068780521,0,0.000492927069720522,0.000641951532659284,0.379828965770227,0,0.550633927138501,0.0423802645757388,0,0.00106609808102345,0,0,0
"580","518MCGRRx",2009,220,23,0,2867,0,359,21,0,0,0,0,0,0,0,0,3490,0.0630372492836676,0.00659025787965616,0,0.821489971346705,0,0.102865329512894,0.00601719197707736,0,0,0,0,0,0,0,0,1011,4068,804,15,0,631,26,75068,0,4626,991,0,3,0,0,0,87243,0.011588322272274,0.0466283827928888,0.00921563907706062,0.000171933564870534,0,0.00723267196222046,0.000298018179108926,0.860447256513417,0,0.0530243114060727,0.0113590775191133,0,3.43867129741068e-05,0,0,0
"581","518CMC383",2009,115,21,0,1727,0,126,1502,0,0,0,0,0,0,0,0,3491,0.0329418504726439,0.00601546834717846,0,0.49470065883701,0,0.0360928100830708,0.430249212260097,0,0,0,0,0,0,0,0,187,1158,869,75,7,86,158,41427,0,9929,33307,0,31,6,0,0,87240,0.00214351215038973,0.013273727647868,0.0099610270518111,0.000859697386519945,8.02384227418615e-05,0.00098578633654287,0.00181109582760202,0.474862448418157,0,0.11381247134342,0.381785878037597,0,0.000355341586428244,6.87757909215956e-05,0,0
"582","518FALL01",2009,25,6,0,3114,0,292,57,0,0,0,0,0,0,0,0,3494,0.00715512306811677,0.00171722953634803,0,0.891242129364625,0,0.0835718374356039,0.0163136805953062,0,0,0,0,0,0,0,0,0,1430,403,6,0,0,128,49908,0,3390,31880,0,90,9,0,0,87244,0,0.0163908119756086,0.00461922882948971,6.87726376598964e-05,0,0,0.00146714960341112,0.572050800055018,0,0.0388565402778415,0.365411948099583,0,0.00103158956489845,0.000103158956489845,0,0
"583","518MLC181",2009,36,0,0,3269,0,166,20,0,0,0,0,0,0,0,0,3491,0.0103122314523059,0,0,0.936407906044113,0,0.0475508450300773,0.00572901747350329,0,0,0,0,0,0,0,0,6463,457,301,10,0,451,19,65466,0,13108,776,0,196,5,0,0,87252,0.0740728006234814,0.00523770228762665,0.00344977765552652,0.000114610553339752,0,0.00516893595562279,0.000217760051345528,0.750309448494017,0,0.150231513317746,0.00889377893916472,0,0.00224636684545913,5.73052766698758e-05,0,0
"584","518SED013",2009,199,72,0,2753,0,91,12,350,14,0,0,0,0,0,0,3491,0.0570037238613578,0.0206244629046119,0,0.788599255227728,0,0.02606702950444,0.00343741048410198,0.100257805786308,0.00401031223145231,0,0,0,0,0,0,0,5723,690,21,0,0,0,74758,0,2190,338,108,2097,1318,0,0,87243,0,0.0655983861169377,0.00790894398404456,0.000240706990818748,0,0,0,0.856893962839426,0,0.025102300471098,0.00387423632841603,0.00123792166706785,0.0240363123689007,0.0151072292332909,0,0
